txn_id,store_num,business_date,item_desc,sale_amt
1305595,6943,8/3/2024,16 OZ COFFEE,1.89
482493,6746,8/3/2024,16 OZ COFFEE,1.89
825811,6849,8/3/2024,16 OZ COFFEE,1.99
1215483,926,8/3/2024,16 OZ COFFEE,1.79
933288,885,8/3/2024,16 OZ COFFEE,3.58
1117689,6778,8/3/2024,16 OZ COFFEE,1.79
934838,885,8/3/2024,16 OZ COFFEE,1.79
1215435,926,8/3/2024,16 OZ COFFEE,1.79
536674,6747,8/3/2024,16 OZ COFFEE,1.79
482219,6746,8/3/2024,16 OZ COFFEE,1.89
825803,6849,8/3/2024,16 OZ COFFEE,1.99
825859,6849,8/3/2024,16 OZ COFFEE,1.99
1305694,6943,8/3/2024,16 OZ COFFEE,1.89
933289,885,8/3/2024,16 OZ COFFEE,1.79
1215754,926,8/3/2024,16 OZ COFFEE,1.79
1215549,926,8/3/2024,16 OZ COFFEE,1.79
1117779,6778,8/3/2024,16 OZ COFFEE,1.79
482278,6746,8/3/2024,16 OZ COFFEE,3.78
1118576,6778,8/3/2024,16 OZ COFFEE,1.79
826486,6849,8/3/2024,16 OZ COFFEE,1.99
826242,6849,8/3/2024,16 OZ COFFEE,1.99
825819,6849,8/3/2024,16 OZ COFFEE,1.99
826760,6849,8/3/2024,16 OZ COFFEE,1.99
482143,6746,8/3/2024,16 OZ COFFEE,1.89
1117378,6778,8/3/2024,16 OZ COFFEE,1.79
825817,6849,8/3/2024,16 OZ COFFEE,1.99
1303907,6943,8/3/2024,16 OZ COFFEE,1.89
1305684,6943,8/3/2024,16 OZ COFFEE,3.78
1215428,926,8/3/2024,16 OZ COFFEE,1.79
482168,6746,8/3/2024,16 OZ COFFEE,3.78
1117528,6778,8/3/2024,16 OZ COFFEE,1.79
1117864,6778,8/3/2024,16 OZ COFFEE,1.79
1304037,6943,8/3/2024,16 OZ COFFEE,1.89
1215365,926,8/3/2024,16 OZ COFFEE,1.79
1303885,6943,8/3/2024,16 OZ COFFEE,1.89
1305664,6943,8/3/2024,16 OZ COFFEE,1.89
1215467,926,8/3/2024,16 OZ COFFEE,1.79
1305698,6943,8/3/2024,16 OZ COFFEE,1.89
826691,6849,8/3/2024,16 OZ COFFEE,1.99
933404,885,8/3/2024,16 OZ COFFEE,1.79
1117400,6778,8/3/2024,16 OZ COFFEE,1.79
1304596,6943,8/3/2024,16 OZ COFFEE,1.89
482144,6746,8/3/2024,16 OZ COFFEE,3.78
826063,6849,8/3/2024,16 OZ COFFEE,1.99
1215307,926,8/3/2024,16 OZ COFFEE,1.79
1215876,926,8/3/2024,16 OZ COFFEE,1.79
536830,6747,8/3/2024,16 OZ COFFEE,1.79
933186,885,8/3/2024,16 OZ COFFEE,1.79
1304554,6943,8/3/2024,16 OZ COFFEE,1.89
1215720,926,8/3/2024,16 OZ COFFEE,1.79
826164,6849,8/3/2024,16 OZ COFFEE,1.99
1117673,6778,8/3/2024,16 OZ COFFEE,1.79
1319077,6943,8/11/2024,16 OZ COFFEE,1.89
1234824,926,8/11/2024,16 OZ COFFEE,1.79
1319229,6943,8/11/2024,16 OZ COFFEE,3.78
1234849,926,8/11/2024,16 OZ COFFEE,1.79
1319189,6943,8/11/2024,16 OZ COFFEE,1.89
1135063,6778,8/11/2024,16 OZ COFFEE,1.79
1319130,6943,8/11/2024,16 OZ COFFEE,1.89
1234735,926,8/11/2024,16 OZ COFFEE,1.79
1320664,6943,8/11/2024,16 OZ COFFEE,1.89
1234863,926,8/11/2024,16 OZ COFFEE,1.79
1234718,926,8/11/2024,16 OZ COFFEE,1.79
1234831,926,8/11/2024,16 OZ COFFEE,1.79
268297,6999,8/11/2024,16 OZ COFFEE,4.18
1339372,6706,8/11/2024,16 OZ COFFEE,1.69
947349,885,8/11/2024,16 OZ COFFEE,1.79
1234927,926,8/11/2024,16 OZ COFFEE,1.79
544284,6747,8/11/2024,16 OZ COFFEE,3.58
1134936,6778,8/11/2024,16 OZ COFFEE,1.79
1234773,926,8/11/2024,16 OZ COFFEE,1.79
1135038,6778,8/11/2024,16 OZ COFFEE,3.58
1319121,6943,8/11/2024,16 OZ COFFEE,1.89
1235073,926,8/11/2024,16 OZ COFFEE,1.79
1319253,6943,8/11/2024,16 OZ COFFEE,1.89
1234826,926,8/11/2024,16 OZ COFFEE,3.58
1319156,6943,8/11/2024,16 OZ COFFEE,1.89
1234719,926,8/11/2024,16 OZ COFFEE,1.79
1234788,926,8/11/2024,16 OZ COFFEE,1.79
1234924,926,8/11/2024,16 OZ COFFEE,1.79
544343,6747,8/11/2024,16 OZ COFFEE,1.79
1319566,6943,8/11/2024,16 OZ COFFEE,1.89
1319073,6943,8/11/2024,16 OZ COFFEE,1.89
267745,6999,8/11/2024,16 OZ COFFEE,2.09
836366,6849,8/11/2024,16 OZ COFFEE,1.99
1319247,6943,8/11/2024,16 OZ COFFEE,1.89
1234832,926,8/11/2024,16 OZ COFFEE,1.79
1234847,926,8/11/2024,16 OZ COFFEE,3.58
836967,6849,8/11/2024,16 OZ COFFEE,3.98
836547,6849,8/11/2024,16 OZ COFFEE,1.99
1235030,926,8/11/2024,16 OZ COFFEE,1.79
268226,6999,8/11/2024,16 OZ COFFEE,2.09
268264,6999,8/11/2024,16 OZ COFFEE,2.09
1319453,6943,8/11/2024,16 OZ COFFEE,1.89
1234822,926,8/11/2024,16 OZ COFFEE,1.79
1319536,6943,8/11/2024,16 OZ COFFEE,1.89
268264,6999,8/11/2024,16 OZ COFFEE,2.09
1319107,6943,8/11/2024,16 OZ COFFEE,1.89
488739,6746,8/11/2024,16 OZ COFFEE,1.89
1339337,6706,8/11/2024,16 OZ COFFEE,1.69
746893,6875,8/11/2024,16 OZ COFFEE,1.99
1339370,6706,8/11/2024,16 OZ COFFEE,3.38
1234821,926,8/11/2024,16 OZ COFFEE,1.79
1234782,926,8/11/2024,16 OZ COFFEE,1.79
1687417,967,8/11/2024,16 OZ COFFEE,1.79
1234825,926,8/11/2024,16 OZ COFFEE,1.79
267664,6999,8/11/2024,16 OZ COFFEE,4.18
1235048,926,8/11/2024,16 OZ COFFEE,1.79
544415,6747,8/11/2024,16 OZ COFFEE,1.79
1135043,6778,8/11/2024,16 OZ COFFEE,1.79
746315,6875,8/11/2024,16 OZ COFFEE,1.99
1319119,6943,8/11/2024,16 OZ COFFEE,1.89
1135269,6778,8/11/2024,16 OZ COFFEE,1.79
1054269,6778,7/3/2024,16 OZ COFFEE,1.69
1146547,926,7/3/2024,16 OZ COFFEE,1.79
507790,6747,7/3/2024,16 OZ COFFEE,1.79
1146499,926,7/3/2024,16 OZ COFFEE,1.79
884428,885,7/3/2024,16 OZ COFFEE,1.79
1146568,926,7/3/2024,16 OZ COFFEE,1.79
1250022,6943,7/3/2024,16 OZ COFFEE,1.89
783336,6849,7/3/2024,16 OZ COFFEE,1.79
1249961,6943,7/3/2024,16 OZ COFFEE,1.89
1249912,6943,7/3/2024,16 OZ COFFEE,3.78
884718,885,7/3/2024,16 OZ COFFEE,1.79
1054276,6778,7/3/2024,16 OZ COFFEE,1.69
507227,6747,7/3/2024,16 OZ COFFEE,1.79
1249855,6943,7/3/2024,16 OZ COFFEE,1.89
457575,6746,7/3/2024,16 OZ COFFEE,3.78
507265,6747,7/3/2024,16 OZ COFFEE,1.79
507270,6747,7/3/2024,16 OZ COFFEE,1.79
1576973,967,7/3/2024,16 OZ COFFEE,1.79
1146729,926,7/3/2024,16 OZ COFFEE,1.79
1146560,926,7/3/2024,16 OZ COFFEE,1.79
1146403,926,7/3/2024,16 OZ COFFEE,1.79
1251708,6943,7/3/2024,16 OZ COFFEE,1.89
1146471,926,7/3/2024,16 OZ COFFEE,1.79
1250061,6943,7/3/2024,16 OZ COFFEE,1.89
1056179,6778,7/3/2024,16 OZ COFFEE,1.69
1250456,6943,7/3/2024,16 OZ COFFEE,1.89
220561,6999,7/3/2024,16 OZ COFFEE,2.09
1249949,6943,7/3/2024,16 OZ COFFEE,1.89
1250083,6943,7/3/2024,16 OZ COFFEE,1.89
783078,6849,7/3/2024,16 OZ COFFEE,1.79
1054506,6778,7/3/2024,16 OZ COFFEE,1.69
1054937,6778,7/3/2024,16 OZ COFFEE,1.69
1250302,6943,7/3/2024,16 OZ COFFEE,1.89
317347,6752,7/3/2024,16 OZ COFFEE,1.99
1146739,926,7/3/2024,16 OZ COFFEE,1.79
701350,6875,7/3/2024,16 OZ COFFEE,1.99
1054461,6778,7/3/2024,16 OZ COFFEE,1.69
783343,6849,7/3/2024,16 OZ COFFEE,1.79
1146544,926,7/3/2024,16 OZ COFFEE,1.79
884538,885,7/3/2024,16 OZ COFFEE,1.79
783615,6849,7/3/2024,16 OZ COFFEE,1.79
1146489,926,7/3/2024,16 OZ COFFEE,1.79
1054004,6778,7/3/2024,16 OZ COFFEE,1.69
317590,6752,7/3/2024,16 OZ COFFEE,1.99
1146822,926,7/3/2024,16 OZ COFFEE,1.79
1246191,926,8/16/2024,16 OZ COFFEE,1.79
1246158,926,8/16/2024,16 OZ COFFEE,1.79
1246227,926,8/16/2024,16 OZ COFFEE,1.79
548847,6747,8/16/2024,16 OZ COFFEE,1.79
1348408,6706,8/16/2024,16 OZ COFFEE,1.69
1699693,967,8/16/2024,16 OZ COFFEE,3.58
843966,6849,8/16/2024,16 OZ COFFEE,1.99
1146547,6778,8/16/2024,16 OZ COFFEE,1.79
1327755,6943,8/16/2024,16 OZ COFFEE,1.89
1348050,6706,8/16/2024,16 OZ COFFEE,1.69
955503,885,8/16/2024,16 OZ COFFEE,1.79
843149,6849,8/16/2024,16 OZ COFFEE,1.99
1146306,6778,8/16/2024,16 OZ COFFEE,5.37
843148,6849,8/16/2024,16 OZ COFFEE,3.98
1246342,926,8/16/2024,16 OZ COFFEE,1.79
1327758,6943,8/16/2024,16 OZ COFFEE,1.89
549030,6747,8/16/2024,16 OZ COFFEE,1.79
1246375,926,8/16/2024,16 OZ COFFEE,1.79
1246266,926,8/16/2024,16 OZ COFFEE,1.79
1146344,6778,8/16/2024,16 OZ COFFEE,1.79
1246143,926,8/16/2024,16 OZ COFFEE,3.58
1146472,6778,8/16/2024,16 OZ COFFEE,1.79
1328266,6943,8/16/2024,16 OZ COFFEE,1.89
1328018,6943,8/16/2024,16 OZ COFFEE,1.89
1699832,967,8/16/2024,16 OZ COFFEE,1.79
843224,6849,8/16/2024,16 OZ COFFEE,1.99
346781,6752,8/16/2024,16 OZ COFFEE,1.99
751889,6875,8/16/2024,16 OZ COFFEE,1.99
1246467,926,8/16/2024,16 OZ COFFEE,3.58
751899,6875,8/16/2024,16 OZ COFFEE,1.99
1699648,967,8/16/2024,16 OZ COFFEE,1.79
549092,6747,8/16/2024,16 OZ COFFEE,1.79
1246516,926,8/16/2024,16 OZ COFFEE,1.79
1348192,6706,8/16/2024,16 OZ COFFEE,1.69
752206,6875,8/16/2024,16 OZ COFFEE,1.99
1246574,926,8/16/2024,16 OZ COFFEE,1.79
1327703,6943,8/16/2024,16 OZ COFFEE,1.89
1146499,6778,8/16/2024,16 OZ COFFEE,1.79
751942,6875,8/16/2024,16 OZ COFFEE,1.99
1347822,6706,8/16/2024,16 OZ COFFEE,1.69
1246449,926,8/16/2024,16 OZ COFFEE,1.79
843368,6849,8/16/2024,16 OZ COFFEE,1.99
1699543,967,8/16/2024,16 OZ COFFEE,1.79
843078,6849,8/16/2024,16 OZ COFFEE,1.99
752966,6875,8/16/2024,16 OZ COFFEE,1.99
1246445,926,8/16/2024,16 OZ COFFEE,1.79
1327807,6943,8/16/2024,16 OZ COFFEE,1.89
1246042,926,8/16/2024,16 OZ COFFEE,1.79
1246441,926,8/16/2024,16 OZ COFFEE,1.79
1327926,6943,8/16/2024,16 OZ COFFEE,1.89
492294,6746,8/16/2024,16 OZ COFFEE,1.89
843793,6849,8/16/2024,16 OZ COFFEE,1.99
1327829,6943,8/16/2024,16 OZ COFFEE,1.89
1146847,6778,8/16/2024,16 OZ COFFEE,1.79
1146429,6778,8/16/2024,16 OZ COFFEE,1.79
955693,885,8/16/2024,16 OZ COFFEE,1.79
1246805,926,8/16/2024,16 OZ COFFEE,1.79
1246204,926,8/16/2024,16 OZ COFFEE,1.79
843366,6849,8/16/2024,16 OZ COFFEE,1.99
274403,6999,8/16/2024,16 OZ COFFEE,2.09
1246384,926,8/16/2024,16 OZ COFFEE,1.79
1327706,6943,8/16/2024,16 OZ COFFEE,1.89
1246192,926,8/16/2024,16 OZ COFFEE,1.79
1327843,6943,8/16/2024,16 OZ COFFEE,1.89
346779,6752,8/16/2024,16 OZ COFFEE,1.99
1246394,926,8/16/2024,16 OZ COFFEE,3.58
1146253,6778,8/16/2024,16 OZ COFFEE,1.79
548979,6747,8/16/2024,16 OZ COFFEE,1.79
1327881,6943,8/16/2024,16 OZ COFFEE,1.89
1327838,6943,8/16/2024,16 OZ COFFEE,1.89
843526,6849,8/16/2024,16 OZ COFFEE,1.99
548864,6747,8/16/2024,16 OZ COFFEE,1.79
1246899,926,8/16/2024,16 OZ COFFEE,1.79
1274518,6943,7/17/2024,16 OZ COFFEE,1.89
802547,6849,7/17/2024,16 OZ COFFEE,1.79
1290677,6706,7/17/2024,16 OZ COFFEE,1.69
1177575,926,7/17/2024,16 OZ COFFEE,1.79
1177677,926,7/17/2024,16 OZ COFFEE,1.79
1177548,926,7/17/2024,16 OZ COFFEE,1.79
1177632,926,7/17/2024,16 OZ COFFEE,1.79
802173,6849,7/17/2024,16 OZ COFFEE,1.79
1291430,6706,7/17/2024,16 OZ COFFEE,1.69
802219,6849,7/17/2024,16 OZ COFFEE,1.79
1082670,6778,7/17/2024,16 OZ COFFEE,1.69
1290684,6706,7/17/2024,16 OZ COFFEE,1.69
326914,6752,7/17/2024,16 OZ COFFEE,3.98
1177826,926,7/17/2024,16 OZ COFFEE,1.79
468433,6746,7/17/2024,16 OZ COFFEE,1.89
907246,885,7/17/2024,16 OZ COFFEE,1.79
802290,6849,7/17/2024,16 OZ COFFEE,1.79
469025,6746,7/17/2024,16 OZ COFFEE,1.89
802329,6849,7/17/2024,16 OZ COFFEE,1.79
1178049,926,7/17/2024,16 OZ COFFEE,3.58
520670,6747,7/17/2024,16 OZ COFFEE,1.79
1177657,926,7/17/2024,16 OZ COFFEE,1.79
1291065,6706,7/17/2024,16 OZ COFFEE,1.69
468481,6746,7/17/2024,16 OZ COFFEE,1.89
468394,6746,7/17/2024,16 OZ COFFEE,1.89
1177771,926,7/17/2024,16 OZ COFFEE,1.79
1178014,926,7/17/2024,16 OZ COFFEE,1.79
1083779,6778,7/17/2024,16 OZ COFFEE,1.69
802368,6849,7/17/2024,16 OZ COFFEE,1.79
520646,6747,7/17/2024,16 OZ COFFEE,1.79
468456,6746,7/17/2024,16 OZ COFFEE,1.89
1274605,6943,7/17/2024,16 OZ COFFEE,1.89
468473,6746,7/17/2024,16 OZ COFFEE,1.89
468411,6746,7/17/2024,16 OZ COFFEE,1.89
1274487,6943,7/17/2024,16 OZ COFFEE,1.89
468457,6746,7/17/2024,16 OZ COFFEE,1.89
1177630,926,7/17/2024,16 OZ COFFEE,1.79
520619,6747,7/17/2024,16 OZ COFFEE,1.79
1274810,6943,7/17/2024,16 OZ COFFEE,1.89
907211,885,7/17/2024,16 OZ COFFEE,1.79
1177672,926,7/17/2024,16 OZ COFFEE,1.79
326892,6752,7/17/2024,16 OZ COFFEE,1.99
1178016,926,7/17/2024,16 OZ COFFEE,1.79
1275966,6943,7/17/2024,16 OZ COFFEE,1.89
1082639,6778,7/17/2024,16 OZ COFFEE,1.69
520749,6747,7/17/2024,16 OZ COFFEE,1.79
802253,6849,7/17/2024,16 OZ COFFEE,3.58
802369,6849,7/17/2024,16 OZ COFFEE,1.79
1177762,926,7/17/2024,16 OZ COFFEE,1.79
802325,6849,7/17/2024,16 OZ COFFEE,5.37
1177676,926,7/17/2024,16 OZ COFFEE,1.79
1177909,926,7/17/2024,16 OZ COFFEE,1.79
717469,6875,7/17/2024,16 OZ COFFEE,1.99
802311,6849,7/17/2024,16 OZ COFFEE,1.79
1274522,6943,7/17/2024,16 OZ COFFEE,1.89
1177936,926,7/17/2024,16 OZ COFFEE,1.79
907203,885,7/17/2024,16 OZ COFFEE,1.79
1274406,6943,7/17/2024,16 OZ COFFEE,1.89
520648,6747,7/17/2024,16 OZ COFFEE,1.79
326888,6752,7/17/2024,16 OZ COFFEE,1.99
1274570,6943,7/17/2024,16 OZ COFFEE,1.89
803508,6849,7/17/2024,16 OZ COFFEE,1.79
1274777,6943,7/17/2024,16 OZ COFFEE,1.89
1083022,6778,7/17/2024,16 OZ COFFEE,1.69
907231,885,7/17/2024,16 OZ COFFEE,1.79
802286,6849,7/17/2024,16 OZ COFFEE,1.79
1083880,6778,7/17/2024,16 OZ COFFEE,1.69
802438,6849,7/17/2024,16 OZ COFFEE,1.79
1178754,926,7/17/2024,16 OZ COFFEE,1.79
1290746,6706,7/17/2024,16 OZ COFFEE,3.38
1177780,926,7/17/2024,16 OZ COFFEE,1.79
802226,6849,7/17/2024,16 OZ COFFEE,1.79
802283,6849,7/17/2024,16 OZ COFFEE,1.79
520669,6747,7/17/2024,16 OZ COFFEE,1.79
802216,6849,7/17/2024,16 OZ COFFEE,1.79
802657,6849,7/17/2024,16 OZ COFFEE,1.79
326886,6752,7/17/2024,16 OZ COFFEE,1.99
520586,6747,7/17/2024,16 OZ COFFEE,1.79
1274756,6943,7/17/2024,16 OZ COFFEE,1.89
1177772,926,7/17/2024,16 OZ COFFEE,1.79
1274401,6943,7/17/2024,16 OZ COFFEE,1.89
520756,6747,7/17/2024,16 OZ COFFEE,1.79
802507,6849,7/17/2024,16 OZ COFFEE,1.79
908237,885,7/17/2024,16 OZ COFFEE,1.79
1177678,926,7/17/2024,16 OZ COFFEE,1.79
468458,6746,7/17/2024,16 OZ COFFEE,1.89
717473,6875,7/17/2024,16 OZ COFFEE,1.99
1275346,6943,7/17/2024,16 OZ COFFEE,1.89
1177937,926,7/17/2024,16 OZ COFFEE,1.79
964562,885,8/21/2024,16 OZ COFFEE,1.79
849983,6849,8/21/2024,16 OZ COFFEE,1.99
850012,6849,8/21/2024,16 OZ COFFEE,1.99
1258609,926,8/21/2024,16 OZ COFFEE,1.79
496386,6746,8/21/2024,16 OZ COFFEE,1.89
1336097,6943,8/21/2024,16 OZ COFFEE,1.89
1335166,6943,8/21/2024,16 OZ COFFEE,1.89
849927,6849,8/21/2024,16 OZ COFFEE,1.99
1258288,926,8/21/2024,16 OZ COFFEE,1.79
280758,6999,8/21/2024,16 OZ COFFEE,2.09
1357961,6706,8/21/2024,16 OZ COFFEE,1.69
850115,6849,8/21/2024,16 OZ COFFEE,1.99
850329,6849,8/21/2024,16 OZ COFFEE,1.99
849992,6849,8/21/2024,16 OZ COFFEE,1.99
496392,6746,8/21/2024,16 OZ COFFEE,1.89
849984,6849,8/21/2024,16 OZ COFFEE,1.99
849919,6849,8/21/2024,16 OZ COFFEE,1.99
1335633,6943,8/21/2024,16 OZ COFFEE,1.89
1335118,6943,8/21/2024,16 OZ COFFEE,1.89
757843,6875,8/21/2024,16 OZ COFFEE,3.98
1158003,6778,8/21/2024,16 OZ COFFEE,1.79
1334836,6943,8/21/2024,16 OZ COFFEE,1.89
1335001,6943,8/21/2024,16 OZ COFFEE,3.78
849932,6849,8/21/2024,16 OZ COFFEE,1.99
850059,6849,8/21/2024,16 OZ COFFEE,1.99
964723,885,8/21/2024,16 OZ COFFEE,1.79
553081,6747,8/21/2024,16 OZ COFFEE,1.79
496446,6746,8/21/2024,16 OZ COFFEE,1.89
553089,6747,8/21/2024,16 OZ COFFEE,1.79
964632,885,8/21/2024,16 OZ COFFEE,1.79
1258435,926,8/21/2024,16 OZ COFFEE,1.79
553118,6747,8/21/2024,16 OZ COFFEE,1.79
1258448,926,8/21/2024,16 OZ COFFEE,1.79
965801,885,8/21/2024,16 OZ COFFEE,1.79
1258066,926,8/21/2024,16 OZ COFFEE,3.58
1157845,6778,8/21/2024,16 OZ COFFEE,1.79
1258201,926,8/21/2024,16 OZ COFFEE,1.79
1258985,926,8/21/2024,16 OZ COFFEE,1.79
1157612,6778,8/21/2024,16 OZ COFFEE,3.58
1336258,6943,8/21/2024,16 OZ COFFEE,1.89
849997,6849,8/21/2024,16 OZ COFFEE,1.99
1258607,926,8/21/2024,16 OZ COFFEE,3.58
496742,6746,8/21/2024,16 OZ COFFEE,1.89
1335456,6943,8/21/2024,16 OZ COFFEE,1.89
1358004,6706,8/21/2024,16 OZ COFFEE,1.69
1157744,6778,8/21/2024,16 OZ COFFEE,1.79
1714036,967,8/21/2024,16 OZ COFFEE,1.79
1714488,967,8/21/2024,16 OZ COFFEE,1.79
1335003,6943,8/21/2024,16 OZ COFFEE,1.89
1258046,926,8/21/2024,16 OZ COFFEE,1.79
849946,6849,8/21/2024,16 OZ COFFEE,1.99
1334859,6943,8/21/2024,16 OZ COFFEE,1.89
850788,6849,8/21/2024,16 OZ COFFEE,1.99
1157744,6778,8/21/2024,16 OZ COFFEE,1.79
496751,6746,8/21/2024,16 OZ COFFEE,3.78
1359306,6706,8/21/2024,16 OZ COFFEE,1.69
1157483,6778,8/21/2024,16 OZ COFFEE,3.58
1334869,6943,8/21/2024,16 OZ COFFEE,1.89
1157892,6778,8/21/2024,16 OZ COFFEE,1.79
849966,6849,8/21/2024,16 OZ COFFEE,1.99
496361,6746,8/21/2024,16 OZ COFFEE,1.89
553068,6747,8/21/2024,16 OZ COFFEE,1.79
1258310,926,8/21/2024,16 OZ COFFEE,3.58
1258054,926,8/21/2024,16 OZ COFFEE,1.79
965457,885,8/21/2024,16 OZ COFFEE,1.79
1258221,926,8/21/2024,16 OZ COFFEE,1.79
553092,6747,8/21/2024,16 OZ COFFEE,1.79
1335010,6943,8/21/2024,16 OZ COFFEE,1.89
850042,6849,8/21/2024,16 OZ COFFEE,1.99
1335000,6943,8/21/2024,16 OZ COFFEE,1.89
496384,6746,8/21/2024,16 OZ COFFEE,1.89
1257896,926,8/21/2024,16 OZ COFFEE,1.79
496326,6746,8/21/2024,16 OZ COFFEE,1.89
1258184,926,8/21/2024,16 OZ COFFEE,1.79
1357613,6706,8/21/2024,16 OZ COFFEE,1.69
758028,6875,8/21/2024,16 OZ COFFEE,1.99
859323,6849,8/28/2024,16 OZ COFFEE,1.99
859281,6849,8/28/2024,16 OZ COFFEE,1.99
502405,6746,8/28/2024,16 OZ COFFEE,1.89
859420,6849,8/28/2024,16 OZ COFFEE,1.99
1173604,6778,8/28/2024,16 OZ COFFEE,3.58
1274811,926,8/28/2024,16 OZ COFFEE,1.79
1173730,6778,8/28/2024,16 OZ COFFEE,1.79
1733587,967,8/28/2024,16 OZ COFFEE,1.79
501878,6746,8/28/2024,16 OZ COFFEE,1.89
559246,6747,8/28/2024,16 OZ COFFEE,1.79
501792,6746,8/28/2024,16 OZ COFFEE,1.89
1370587,6706,8/28/2024,16 OZ COFFEE,1.69
1347275,6943,8/28/2024,16 OZ COFFEE,1.89
1274515,926,8/28/2024,16 OZ COFFEE,1.79
1274880,926,8/28/2024,16 OZ COFFEE,1.79
1346713,6943,8/28/2024,16 OZ COFFEE,1.89
1174300,6778,8/28/2024,16 OZ COFFEE,1.79
1346819,6943,8/28/2024,16 OZ COFFEE,1.89
1346663,6943,8/28/2024,16 OZ COFFEE,1.89
1173503,6778,8/28/2024,16 OZ COFFEE,1.79
1370470,6706,8/28/2024,16 OZ COFFEE,1.69
1173635,6778,8/28/2024,16 OZ COFFEE,1.79
1274685,926,8/28/2024,16 OZ COFFEE,3.58
1274597,926,8/28/2024,16 OZ COFFEE,1.79
1274531,926,8/28/2024,16 OZ COFFEE,1.79
559272,6747,8/28/2024,16 OZ COFFEE,1.79
1274933,926,8/28/2024,16 OZ COFFEE,1.79
559444,6747,8/28/2024,16 OZ COFFEE,1.79
354705,6752,8/28/2024,16 OZ COFFEE,1.99
1370691,6706,8/28/2024,16 OZ COFFEE,1.69
1274407,926,8/28/2024,16 OZ COFFEE,1.79
290763,6999,8/28/2024,16 OZ COFFEE,2.09
1275051,926,8/28/2024,16 OZ COFFEE,1.79
1346840,6943,8/28/2024,16 OZ COFFEE,1.89
859301,6849,8/28/2024,16 OZ COFFEE,1.99
1276588,926,8/28/2024,16 OZ COFFEE,1.79
1173378,6778,8/28/2024,16 OZ COFFEE,1.79
501818,6746,8/28/2024,16 OZ COFFEE,1.89
1274918,926,8/28/2024,16 OZ COFFEE,1.79
1274822,926,8/28/2024,16 OZ COFFEE,1.79
1346618,6943,8/28/2024,16 OZ COFFEE,1.89
859348,6849,8/28/2024,16 OZ COFFEE,1.99
1346797,6943,8/28/2024,16 OZ COFFEE,1.89
559456,6747,8/28/2024,16 OZ COFFEE,1.79
1173523,6778,8/28/2024,16 OZ COFFEE,1.79
1346667,6943,8/28/2024,16 OZ COFFEE,1.89
1275005,926,8/28/2024,16 OZ COFFEE,3.58
1173401,6778,8/28/2024,16 OZ COFFEE,1.79
1274657,926,8/28/2024,16 OZ COFFEE,1.79
1346841,6943,8/28/2024,16 OZ COFFEE,1.89
354624,6752,8/28/2024,16 OZ COFFEE,1.99
1173837,6778,8/28/2024,16 OZ COFFEE,1.79
1346708,6943,8/28/2024,16 OZ COFFEE,1.89
859773,6849,8/28/2024,16 OZ COFFEE,1.99
859379,6849,8/28/2024,16 OZ COFFEE,1.99
1274926,926,8/28/2024,16 OZ COFFEE,1.79
859428,6849,8/28/2024,16 OZ COFFEE,1.99
501853,6746,8/28/2024,16 OZ COFFEE,1.89
1274506,926,8/28/2024,16 OZ COFFEE,1.79
977511,885,8/28/2024,16 OZ COFFEE,1.79
1274692,926,8/28/2024,16 OZ COFFEE,1.79
1274382,926,8/28/2024,16 OZ COFFEE,1.79
1329692,6943,8/17/2024,16 OZ COFFEE,1.89
275703,6999,8/17/2024,16 OZ COFFEE,2.09
1329729,6943,8/17/2024,16 OZ COFFEE,1.89
347646,6752,8/17/2024,16 OZ COFFEE,1.99
1350125,6706,8/17/2024,16 OZ COFFEE,1.69
845139,6849,8/17/2024,16 OZ COFFEE,1.99
1329824,6943,8/17/2024,16 OZ COFFEE,1.89
275644,6999,8/17/2024,16 OZ COFFEE,2.09
844745,6849,8/17/2024,16 OZ COFFEE,1.99
1329902,6943,8/17/2024,16 OZ COFFEE,1.89
1248980,926,8/17/2024,16 OZ COFFEE,3.58
1148757,6778,8/17/2024,16 OZ COFFEE,1.79
1329872,6943,8/17/2024,16 OZ COFFEE,1.89
493359,6746,8/17/2024,16 OZ COFFEE,1.89
1330464,6943,8/17/2024,16 OZ COFFEE,1.89
1249077,926,8/17/2024,16 OZ COFFEE,1.79
493242,6746,8/17/2024,16 OZ COFFEE,1.89
1350191,6706,8/17/2024,16 OZ COFFEE,1.69
844671,6849,8/17/2024,16 OZ COFFEE,1.99
1148982,6778,8/17/2024,16 OZ COFFEE,1.79
1248799,926,8/17/2024,16 OZ COFFEE,1.79
493959,6746,8/17/2024,16 OZ COFFEE,1.89
844999,6849,8/17/2024,16 OZ COFFEE,1.99
958327,885,8/17/2024,16 OZ COFFEE,1.79
958209,885,8/17/2024,16 OZ COFFEE,1.79
1248919,926,8/17/2024,16 OZ COFFEE,1.79
753115,6875,8/17/2024,16 OZ COFFEE,1.99
958363,885,8/17/2024,16 OZ COFFEE,1.79
1249057,926,8/17/2024,16 OZ COFFEE,1.79
1702417,967,8/17/2024,16 OZ COFFEE,1.79
1702586,967,8/17/2024,16 OZ COFFEE,1.79
347630,6752,8/17/2024,16 OZ COFFEE,1.99
1329658,6943,8/17/2024,16 OZ COFFEE,1.89
493303,6746,8/17/2024,16 OZ COFFEE,1.89
1148967,6778,8/17/2024,16 OZ COFFEE,1.79
957545,885,8/17/2024,16 OZ COFFEE,1.79
